,vn_kv,load_p_mw,max_gen_p_mw,min_gen_p_mw,price_1,price_2,x_pos,y_pos
2762,20.0,,500.0,175.0,19.596450988732844,0.2519936431189783,18.0597302627,-15.5582992578
2763,20.0,,500.0,175.0,19.08882003968909,0.4102344274369978,17.9258162198,-15.3523081712
2764,20.0,,500.0,175.0,15.845154396911653,0.1129708071472195,17.8697833863,-15.2193027523
2765,20.0,,500.0,175.0,18.11505218480797,0.4483892898444287,17.9669570984,-15.4624498677
2766,10.0,,500.0,8.6,10.321303238743848,0.4164741270904085,19.6946248613,-3.5514074611
2767,10.0,,500.0,8.6,17.560680144411183,0.4760343256310109,19.4759352733,-3.755540919
2768,10.0,,500.0,8.6,10.842222328073984,0.4814232339016236,19.1989509271,-4.0451146899
2769,10.0,,500.0,14.0,11.763476899015105,0.1630735482146775,15.3557835832,-2.7092826864
2770,10.0,,500.0,16.0,19.2978606310745,0.1736155350829114,15.6075332088,-2.3316938802
2771,20.0,,500.0,70.0,12.601414911562818,0.1258559868894685,30.4222712539,-0.2719554505
2772,20.0,,500.0,295.0,17.95832542680759,0.4843632729157213,30.5487425245,-0.3779948664
2773,10.0,,500.0,11.2,15.29579667001398,0.2252957195712808,20.7108144518,-3.6326205668
2774,11.0,,500.0,11.6,17.01435592587931,0.4846649366332639,35.0594631437,-7.1687867066
2775,10.0,,500.0,4.62,16.906117634381985,0.3718889719171613,36.6361994954,-6.5652552768
2776,20.0,,500.0,220.0,14.76373396801968,0.2223404527297822,27.8980221596,-21.3494279098
2777,5.0,,500.0,8.2,17.18865961190202,0.153892879000827,32.0422320059,0.2720366303
2778,3.0,,500.0,16.0,12.571453716790035,0.3504213924747931,8.3051782514,-14.8186945574
2779,3.0,,500.0,16.0,13.21865937924283,0.4437753805531835,8.1655080115,-14.3739216483
2780,3.0,,500.0,16.0,17.989576136141565,0.1248059683510209,8.1015788755,-14.1444578046
2781,13.0,,500.0,36.0,10.507210811719068,0.1415678319248975,28.5036532695,-19.7130886425
2782,13.0,,500.0,36.0,12.637431694181757,0.1759453370853634,28.3472908979,-19.7603625075
2783,13.0,,500.0,36.0,12.079763231956182,0.1387376699207791,28.6602416831,-19.7045189921
2784,13.0,,500.0,36.0,12.22463909858375,0.1168450250501383,28.8035911394,-19.5909570165
2785,5.0,,500.0,8.8,16.618817328601565,0.4612431789172377,33.6096078432,-2.5832597542
2786,15.0,,500.0,7.6,11.230338460745095,0.3544266335116024,16.3370755455,-5.8807132878
2787,10.0,,500.0,6.6,13.938671776888008,0.459942042999336,35.0945731148,-8.2426020818
2788,15.0,,500.0,26.0,16.12598885327295,0.3536954894109386,30.6141781372,-4.6066279879
2789,20.0,,500.0,282.0,13.20698228422044,0.1804899982259858,26.6414424423,-8.6762776776
2790,20.0,,500.0,282.0,13.157332072687568,0.4537061112570838,26.4945884337,-8.741137619
2791,20.0,,,,,,33.1642724489,-17.4607824462
2792,20.0,,500.0,225.0,16.06319799078946,0.2530461987028403,33.3171735395,-17.2134114689
2793,19.0,,500.0,120.0,18.331989934042262,0.1239887227475573,30.9925246208,-17.1597135164
2794,19.0,,500.0,127.0,14.16858990983776,0.1764132646069524,31.8009260871,-16.1229254407
2795,10.0,,500.0,9.8,10.482885954360658,0.3738425329882914,33.2256577979,-9.0080350269
2796,10.0,,500.0,6.0,18.846457220487245,0.1668259242104426,35.3715131831,-9.2778439424
2797,24.0,32.6,500.0,230.09,18.689834483808376,0.3750250213985691,19.3398256713,-11.5262828944
2798,24.0,41.0,500.0,233.09,13.675274005491634,0.1673738648872391,19.4292884726,-11.5800355042
2799,5.0,,500.0,9.8,16.348233550741817,0.3732195417893761,28.5469362071,-1.5547320835
2800,5.0,,500.0,9.8,14.54105662532379,0.3920553586357945,28.7132882017,-1.6942526864
2801,5.0,,500.0,11.2,17.117970991442526,0.4748070348372815,29.6253055889,-2.3023799329
2802,15.0,,500.0,32.2,11.2965913941648,0.3756371723712273,35.1499918154,-11.2368895144
2803,15.0,,500.0,32.2,10.874103684908752,0.2417122484444235,35.2149081428,-10.8555339554
2804,15.0,,500.0,32.2,19.566986750206237,0.4453836530175193,34.9164955653,-11.8588632257
2805,15.0,,500.0,32.2,18.770389683191148,0.2602886509556926,35.0272590754,-11.5502078225
2806,24.0,35.0,500.0,275.0,11.560997354289368,0.2387947590057773,29.7606557103,-4.8097282956
2807,24.0,35.0,500.0,275.0,11.528702992548862,0.391896479699679,29.6691273414,-4.8752720006
2808,24.0,35.0,500.0,275.0,13.757955422150433,0.1564791579855987,29.7889117325,-4.9206441463
2809,24.0,35.0,500.0,275.0,11.258012358629175,0.3295816266277281,29.6742511893,-5.006092838
2810,15.0,,500.0,72.0,18.74883348451156,0.26977136480148,21.3532403012,-19.7335519971
2811,15.0,,500.0,72.0,19.090537733668228,0.2824985547525154,22.1678992982,-20.0090064651
2812,15.0,,500.0,72.0,10.542319916710628,0.3659826294991787,24.1143798487,-18.0168243523
2813,20.0,,,,,,25.9688569275,-18.0653701058
2814,20.0,,500.0,138.0,19.30733816260686,0.1532765198191377,25.663818844,-18.1589601408
2815,10.0,,500.0,27.2,18.77729823266036,0.3167984261974707,30.1209436003,-13.6814527693
2816,10.0,,500.0,25.6,18.285432073736477,0.2421751651085068,29.9756917328,-13.8644345919
2817,380.0,857.4,,,,,21.8920800133,-19.8451690575
2818,380.0,509.6,,,,,21.7383668595,-19.799101787
2819,225.0,,,,,,32.5403035714,-14.1322926645
2820,380.0,406.2,,,,,26.3523127327,-17.0230791418
2821,225.0,144.6,,,,,12.9288321356,-5.7479693615
2822,380.0,124.10000000000001,,,,,30.9120425804,-16.3224450686
2823,225.0,20.6,,,,,28.9635090024,-18.3045296724
2824,225.0,16.0,,,,,30.5424750777,-19.4965443985
2825,380.0,294.40000000000003,,,,,26.1826785563,-18.5987944954
2826,380.0,291.3,,,,,25.4331798847,-19.7123592709
2827,380.0,,,,,,30.4166361207,-14.0451235155
2828,380.0,259.0,,,,,30.7229111576,-16.6275764245
2829,225.0,59.6,,,,,12.8537512812,-1.5702057507
2830,225.0,,,,,,31.9715096737,5.3412739671
2831,380.0,,,,,,27.9427444029,-12.9725976821
2832,225.0,83.60000000000001,,,,,35.403872721,-20.8301592924
2833,380.0,349.8,,,,,28.8626800684,-15.7436036218
2834,225.0,0.0,,,,,31.6267048675,-16.1922157923
2835,380.0,632.3000000000001,,,,,27.4081043403,-16.590261768
2836,380.0,556.0,,,,,27.9627865279,-15.2164660728
2837,225.0,220.0,,,,,29.7861750218,-21.1752795316
2838,380.0,617.4,,,,,14.1584767274,-6.6479866068
2839,380.0,170.4,,,,,30.7857100135,-15.1260900685
2840,225.0,16.5,,,,,30.6052794793,-13.5080467273
2841,380.0,224.20000000000002,,,,,29.6375618612,-9.9460372247
2842,225.0,37.0,,,,,30.3099720417,-13.5709752057
2843,380.0,115.4,,,,,39.87408602,-10.7769631755
2844,225.0,107.5,,,,,28.1983748354,-12.7868843385
2845,225.0,107.4,,,,,28.508319628,-12.5631766857
2846,380.0,270.1,,,,,28.2823903124,-12.9365664085
2847,380.0,615.7,,,,,22.6190482273,-7.4652074382
